Objects
100
,,Global Angle Mannequin:Mannequin,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
8640,0,-0.159906,0.113010,-3.113215,1316.013672,921.669434,788.557251
8641,0,-0.157811,0.113216,-3.111653,1316.137451,921.790344,788.673279
8642,0,-0.161404,0.117539,-3.114799,1315.915405,921.647766,788.460388
8643,0,-0.161672,0.118044,-3.115307,1315.808350,921.345886,788.242615
8644,0,-0.162565,0.116014,-3.115224,1315.986572,921.510986,788.402100
8645,0,-0.162371,0.115056,-3.114642,1315.965576,921.501892,788.414001
8646,0,-0.162350,0.116018,-3.115338,1316.028931,921.569519,788.470886
8647,0,-0.161974,0.116670,-3.115239,1315.977051,921.524902,788.412292
8648,0,-0.162565,0.116395,-3.115488,1315.996582,921.546997,788.410522
8649,0,-0.162052,0.117848,-3.115778,1315.989868,921.545044,788.391174
8650,0,-0.158122,0.113192,-3.111752,1316.144897,921.822205,788.700256
8651,0,-0.163329,0.116605,-3.115833,1315.986206,921.546875,788.374390
8652,0,-0.160850,0.116521,-3.114654,1315.806519,921.397522,788.270935
8653,0,-0.161928,0.116349,-3.115180,1315.979004,921.567993,788.418579
8654,0,-0.162077,0.116302,-3.115393,1316.001953,921.590881,788.462830
8655,0,-0.162290,0.115676,-3.115142,1315.971069,921.554138,788.415039
8656,0,-0.156600,0.115759,-3.111987,1315.872559,921.758545,788.598145
8657,0,-0.162115,0.116207,-3.115210,1315.993530,921.563965,788.429932
8658,0,-0.162765,0.116596,-3.115700,1316.008301,921.573425,788.440491
8659,0,-0.162511,0.116215,-3.115399,1316.011963,921.581909,788.460205
8660,0,-0.161427,0.116708,-3.114832,1316.034302,921.610046,788.467346
8661,0,-0.161211,0.117043,-3.114424,1316.045166,921.589661,788.429565
8662,0,-0.160774,0.117143,-3.114943,1315.854248,921.384888,788.301697
8663,0,-0.162037,0.116316,-3.115285,1315.999146,921.539368,788.411499
8664,0,-0.160052,0.113932,-3.113360,1316.053711,921.709656,788.590942
8665,0,-0.158604,0.113512,-3.112650,1316.081177,921.750366,788.651001
8666,0,-0.162209,0.116452,-3.115294,1315.998413,921.561279,788.427979
8667,0,-0.161148,0.117189,-3.115182,1315.841797,921.411499,788.301331
8668,0,-0.162489,0.116234,-3.115250,1315.978149,921.561768,788.398987
8669,0,-0.162749,0.116585,-3.115490,1315.971558,921.551575,788.390686
8670,0,-0.162225,0.115982,-3.115062,1315.964600,921.542175,788.397644
8671,0,-0.161087,0.115957,-3.114790,1315.833984,921.423401,788.285461
8672,0,-0.161157,0.117331,-3.114650,1315.921509,921.679077,788.455261
8673,0,-0.162812,0.116343,-3.115412,1315.993530,921.571838,788.426208
8674,0,-0.161860,0.116746,-3.115359,1315.978271,921.559814,788.423096
8675,0,-0.161795,0.115021,-3.114877,1316.022949,921.581604,788.470215
8676,0,-0.162359,0.115745,-3.115075,1316.005249,921.570374,788.453430
8677,0,-0.162291,0.115215,-3.114996,1316.010010,921.567993,788.459351
8678,0,-0.161648,0.118141,-3.115492,1315.830078,921.372925,788.245911
8679,0,-0.161979,0.115031,-3.114692,1316.003052,921.542114,788.446045
8680,0,-0.157255,0.113160,-3.111700,1316.161133,921.825989,788.718018
8681,0,-0.161564,0.118009,-3.115291,1315.822998,921.375671,788.245911
8682,0,-0.162176,0.116454,-3.115223,1315.990234,921.556213,788.421631
8683,0,-0.162220,0.116264,-3.115261,1315.980713,921.545898,788.410583
8684,0,-0.160726,0.116953,-3.114974,1315.830811,921.391113,788.258240
8685,0,-0.160997,0.116672,-3.115014,1315.852417,921.420593,788.304382
8686,0,-0.162564,0.115134,-3.115075,1316.009766,921.604980,788.457703
8687,0,-0.162222,0.114876,-3.114776,1315.973389,921.561829,788.409729
8688,0,-0.159772,0.112280,-3.112895,1316.054199,921.732178,788.613647
8689,0,-0.160076,0.113742,-3.113561,1316.026245,921.718750,788.593872
8690,0,-0.157543,0.114765,-3.112379,1315.955566,921.646484,788.534485
8691,0,-0.162049,0.116127,-3.115036,1315.986694,921.542236,788.400024
8692,0,-0.162409,0.117237,-3.115759,1316.002075,921.539429,788.394653
8693,0,-0.161865,0.116789,-3.114679,1315.916748,921.656189,788.456238
8694,0,-0.161797,0.117918,-3.115443,1315.837402,921.364441,788.244873
8695,0,-0.161485,0.117324,-3.115220,1315.855469,921.402283,788.294373
8696,0,-0.162860,0.117090,-3.115721,1315.987793,921.545471,788.414246
8697,0,-0.162340,0.115436,-3.115098,1316.006958,921.551147,788.429626
8698,0,-0.160671,0.118387,-3.114634,1315.772461,921.524475,788.323914
8699,0,-0.159393,0.112937,-3.112893,1316.103638,921.769775,788.639893
8700,0,-0.160876,0.116479,-3.114786,1315.836426,921.393677,788.281738
8701,0,-0.161551,0.117464,-3.115522,1315.856201,921.430603,788.292847
8702,0,-0.162588,0.115376,-3.115203,1316.009033,921.585144,788.433899
8703,0,-0.161230,0.117122,-3.115059,1315.826050,921.398560,788.265686
8704,0,-0.162400,0.116232,-3.115217,1315.975464,921.565674,788.420898
8705,0,-0.161362,0.116716,-3.114886,1315.821045,921.378296,788.247070
8706,0,-0.163108,0.116281,-3.115356,1315.959351,921.508850,788.355896
8707,0,-0.162066,0.115965,-3.115162,1315.982788,921.529114,788.390137
8708,0,-0.162079,0.115912,-3.115053,1316.001953,921.570679,788.440674
8709,0,-0.162812,0.116498,-3.115648,1316.014038,921.563843,788.417786
8710,0,-0.162648,0.116558,-3.115447,1316.002930,921.558716,788.438904
8711,0,-0.161993,0.117530,-3.115383,1315.822876,921.376709,788.241150
8712,0,-0.161334,0.117222,-3.115136,1315.846313,921.390808,788.266052
8713,0,-0.162384,0.116168,-3.115384,1315.999878,921.562195,788.440613
8714,0,-0.162865,0.116328,-3.115335,1315.992676,921.556824,788.402161
8715,0,-0.162231,0.116912,-3.115466,1315.976929,921.528931,788.372375
8716,0,-0.161558,0.117519,-3.115534,1315.847290,921.410095,788.268311
8717,0,-0.161800,0.115894,-3.114993,1315.980957,921.548096,788.392151
8718,0,-0.158772,0.113476,-3.112875,1316.104492,921.795044,788.661621
8719,0,-0.162503,0.115657,-3.115061,1315.980835,921.558655,788.394104
8720,0,-0.162445,0.115522,-3.115216,1315.986938,921.562439,788.408142
8721,0,-0.161412,0.116397,-3.114934,1315.836426,921.407715,788.274719
8722,0,-0.162675,0.116310,-3.115290,1315.971436,921.529663,788.368469
8723,0,-0.161700,0.117819,-3.115376,1315.821777,921.377075,788.241211
8724,0,-0.162398,0.115341,-3.115038,1316.003784,921.546875,788.427002
8725,0,-0.161372,0.117154,-3.115042,1315.807251,921.369995,788.255920
8726,0,-0.162508,0.116782,-3.115393,1315.984863,921.554138,788.411621
8727,0,-0.157628,0.112766,-3.111630,1316.161133,921.814331,788.710327
8728,0,-0.162407,0.116142,-3.115471,1316.022217,921.581299,788.455017
8729,0,-0.162270,0.116044,-3.115169,1315.978271,921.543457,788.411987
8730,0,-0.162001,0.115673,-3.115076,1316.007202,921.576355,788.447327
8731,0,-0.159912,0.114413,-3.113603,1316.066528,921.742920,788.592957
8732,0,-0.160026,0.112410,-3.113305,1316.081909,921.743469,788.626831
8733,0,-0.158818,0.113611,-3.112666,1316.067993,921.735229,788.581482
8734,0,-0.155997,0.114356,-3.111517,1316.040527,921.733215,788.608032
8735,0,-0.162600,0.117163,-3.115626,1315.970337,921.549988,788.379395
8736,0,-0.161875,0.114603,-3.114753,1315.998169,921.560913,788.420349
8737,0,-0.161864,0.116061,-3.115099,1315.973389,921.563110,788.410034
8738,0,-0.162056,0.115863,-3.115056,1315.987793,921.574829,788.438171
8739,0,-0.161738,0.117247,-3.114673,1315.917969,921.675354,788.452881
8740,0,-0.161179,0.116902,-3.114938,1315.835571,921.397949,788.279724
8741,0,-0.161454,0.116486,-3.114923,1315.841431,921.398499,788.269104
8742,0,-0.157738,0.113050,-3.111543,1316.129639,921.805481,788.682007
8743,0,-0.162639,0.116363,-3.115432,1315.985596,921.555847,788.414185
8744,0,-0.156204,0.113473,-3.111129,1316.031372,921.708557,788.624329
8745,0,-0.158627,0.114869,-3.113058,1315.937500,921.615173,788.496826
8746,0,-0.162988,0.115600,-3.115224,1315.979492,921.536133,788.384277
8747,0,-0.161315,0.117178,-3.115082,1315.837646,921.409912,788.271606
8748,0,-0.160456,0.118431,-3.114743,1315.775024,921.545654,788.311157
8749,0,-0.162328,0.115435,-3.115107,1316.004272,921.573242,788.422485
8750,0,-0.162100,0.116576,-3.115262,1315.964355,921.540161,788.383423
8751,0,-0.161346,0.117508,-3.115276,1315.823120,921.386292,788.219238
8752,0,-0.161971,0.115151,-3.114960,1316.017700,921.593933,788.464233
8753,0,-0.162551,0.115007,-3.114979,1315.969604,921.552856,788.410950
8754,0,-0.160764,0.116246,-3.114649,1315.824219,921.391724,788.267029
8755,0,-0.163166,0.116297,-3.115594,1315.994995,921.582336,788.439087
8756,0,-0.162401,0.115767,-3.114998,1315.979004,921.549927,788.395081
8757,0,-0.159531,0.113810,-3.112581,1316.090942,921.695435,788.557800
8758,0,-0.161577,0.117160,-3.115306,1315.841919,921.405090,788.286255
8759,0,-0.162326,0.115847,-3.115245,1316.003662,921.563171,788.420410
8760,0,-0.162257,0.116798,-3.115352,1315.987061,921.549561,788.389343
8761,0,-0.162272,0.115971,-3.115150,1315.976685,921.552795,788.412842
8762,0,-0.161153,0.115888,-3.114850,1315.869141,921.452698,788.343384
8763,0,-0.160774,0.116614,-3.114985,1315.849121,921.416565,788.282532
8764,0,-0.161828,0.116108,-3.115117,1315.991821,921.553528,788.394470
8765,0,-0.160147,0.113810,-3.113456,1316.046997,921.733337,788.593872
8766,0,-0.160109,0.113126,-3.113214,1316.053101,921.716858,788.568420
8767,0,-0.159345,0.113163,-3.113153,1316.054443,921.727600,788.594666
8768,0,-0.161275,0.116396,-3.114852,1315.830688,921.409180,788.281555
8769,0,-0.162405,0.116489,-3.115396,1315.990601,921.548096,788.399597
8770,0,-0.159064,0.111387,-3.112341,1316.090576,921.773315,788.664490
8771,0,-0.161614,0.116497,-3.115006,1315.831909,921.407715,788.260681
8772,0,-0.162989,0.117481,-3.115941,1315.991455,921.555054,788.385803
8773,0,-0.162534,0.116336,-3.115400,1315.989014,921.556946,788.399353
8774,0,-0.163000,0.117046,-3.115700,1315.991577,921.558655,788.389893
8775,0,-0.162012,0.114919,-3.114782,1315.991333,921.561707,788.424316
8776,0,-0.162593,0.116307,-3.115287,1315.984131,921.552673,788.414124
8777,0,-0.162229,0.115579,-3.115208,1316.008789,921.582764,788.435303
8778,0,-0.161525,0.117171,-3.115136,1315.824829,921.384766,788.237976
8779,0,-0.157479,0.112656,-3.111567,1316.155640,921.835754,788.712158
8780,0,-0.162740,0.116402,-3.115558,1315.999146,921.585571,788.423950
8781,0,-0.161489,0.117597,-3.115313,1315.828979,921.391663,788.243103
8782,0,-0.160586,0.117958,-3.114679,1315.784912,921.549683,788.338745
8783,0,-0.161952,0.114485,-3.114661,1315.993164,921.567261,788.428894
8784,0,-0.160880,0.116049,-3.114676,1315.846313,921.423767,788.301514
8785,0,-0.157995,0.113501,-3.111857,1316.151245,921.824951,788.661377
8786,0,-0.155439,0.112791,-3.110821,1316.024292,921.698120,788.606079
8787,0,-0.162423,0.116094,-3.115151,1315.981201,921.565918,788.408386
8788,0,-0.162616,0.117244,-3.115811,1316.009521,921.577820,788.398804
8789,0,-0.161765,0.115539,-3.114923,1315.999756,921.573669,788.438049
8790,0,-0.161647,0.116956,-3.114585,1315.921997,921.682373,788.450317
8791,0,-0.157906,0.112435,-3.111599,1316.149902,921.811035,788.659851
8792,0,-0.158100,0.113627,-3.111846,1316.159546,921.822388,788.649536
8793,0,-0.161518,0.116881,-3.114994,1315.818848,921.381653,788.240723
8794,0,-0.162639,0.116387,-3.115451,1315.996704,921.570923,788.420776
8795,0,-0.161972,0.116220,-3.115229,1315.989624,921.567993,788.412720
8796,0,-0.162314,0.116047,-3.115315,1316.004517,921.566895,788.410767
8797,0,-0.159326,0.113394,-3.112845,1316.094971,921.772461,788.626038
8798,0,-0.157260,0.114405,-3.112379,1315.963135,921.648499,788.531006
8799,0,-0.159609,0.112489,-3.112853,1316.046265,921.728455,788.605042
8800,0,-0.161908,0.116160,-3.115223,1315.981445,921.556824,788.400085
8801,0,-0.162111,0.115463,-3.115083,1315.982788,921.550049,788.393555
8802,0,-0.162449,0.116173,-3.115456,1315.994873,921.568298,788.383301
8803,0,-0.161377,0.114484,-3.114165,1316.017700,921.626526,788.486450
8804,0,-0.159172,0.113282,-3.112724,1316.092773,921.771912,788.635925
8805,0,-0.162303,0.114622,-3.114856,1316.011597,921.593994,788.458435
8806,0,-0.157700,0.114509,-3.112710,1315.924805,921.608459,788.501526
8807,0,-0.158062,0.112874,-3.111760,1316.155273,921.818970,788.681763
8808,0,-0.162906,0.115959,-3.115273,1315.989258,921.565369,788.401733
8809,0,-0.157806,0.115585,-3.112571,1315.865845,921.737000,788.562927
8810,0,-0.160867,0.116027,-3.114702,1315.847412,921.420776,788.283875
8811,0,-0.162078,0.115334,-3.115062,1316.005981,921.586426,788.459229
8812,0,-0.162064,0.116263,-3.115226,1315.967285,921.543518,788.376160
8813,0,-0.162316,0.116387,-3.115478,1315.989624,921.571899,788.405273
8814,0,-0.161492,0.117590,-3.114888,1315.938965,921.699280,788.450439
8815,0,-0.162058,0.116066,-3.115041,1315.969116,921.547058,788.372253
8816,0,-0.159762,0.112668,-3.113405,1316.035522,921.715149,788.595337
8817,0,-0.158647,0.113707,-3.112580,1316.130127,921.816162,788.658875
8818,0,-0.159938,0.113582,-3.112916,1316.009644,921.874023,788.659729
8819,0,-0.161200,0.116447,-3.114981,1315.847168,921.414185,788.280823
8820,0,-0.161284,0.116647,-3.114908,1315.819092,921.400330,788.261169
8821,0,-0.161607,0.117048,-3.115084,1315.828247,921.389893,788.249878
8822,0,-0.162574,0.116051,-3.115162,1315.970093,921.554626,788.401550
8823,0,-0.162495,0.116418,-3.115266,1315.958496,921.548279,788.392578
8824,0,-0.160719,0.115375,-3.114532,1315.859253,921.438782,788.346008
8825,0,-0.157460,0.114263,-3.112113,1315.939453,921.630615,788.518677
8826,0,-0.159102,0.112602,-3.112496,1316.077881,921.752319,788.618286
8827,0,-0.161265,0.116840,-3.115171,1315.848755,921.420044,788.276978
8828,0,-0.161162,0.117117,-3.115066,1315.827759,921.398193,788.264526
8829,0,-0.160066,0.113367,-3.113577,1316.005127,921.687744,788.565613
8830,0,-0.161130,0.117744,-3.115285,1315.838501,921.401184,788.234924
8831,0,-0.161663,0.117473,-3.115350,1315.827148,921.399841,788.243469
8832,0,-0.161645,0.117263,-3.115182,1315.827393,921.404419,788.237549
8833,0,-0.158924,0.112312,-3.112287,1316.063110,921.744629,788.619141
8834,0,-0.158282,0.112254,-3.111762,1316.157593,921.842712,788.681091
8835,0,-0.158754,0.113447,-3.112142,1316.006836,921.876648,788.663086
8836,0,-0.160642,0.116323,-3.114681,1315.838257,921.421814,788.294250
8837,0,-0.160767,0.116426,-3.114868,1315.852173,921.424866,788.305908
8838,0,-0.159136,0.112306,-3.112381,1316.076660,921.756714,788.630127
8839,0,-0.160709,0.116254,-3.114731,1315.843140,921.406250,788.266602
8840,0,-0.162001,0.115634,-3.114943,1315.980957,921.558960,788.423279
8841,0,-0.162101,0.116344,-3.115185,1315.969727,921.541504,788.387146
8842,0,-0.157432,0.113929,-3.112339,1315.968018,921.653320,788.530823
8843,0,-0.159166,0.112385,-3.112380,1316.070923,921.749573,788.616455
8844,0,-0.161905,0.115265,-3.114803,1315.973267,921.548767,788.397766
8845,0,-0.162255,0.117154,-3.115655,1315.988770,921.575012,788.397705
8846,0,-0.160510,0.116277,-3.114874,1315.866699,921.446411,788.321960
8847,0,-0.161206,0.115230,-3.114664,1315.867188,921.467590,788.330566
8848,0,-0.159413,0.113037,-3.112891,1316.107666,921.786926,788.641968
8849,0,-0.157856,0.113545,-3.112728,1315.940186,921.628174,788.527039
8850,0,-0.157360,0.113960,-3.112161,1315.949463,921.637573,788.517334
8851,0,-0.161124,0.116965,-3.114915,1315.820435,921.394836,788.250427
8852,0,-0.157810,0.113445,-3.112483,1315.918945,921.601868,788.504639
8853,0,-0.162565,0.115931,-3.115176,1315.986938,921.562317,788.385315
8854,0,-0.159401,0.112473,-3.112978,1316.054321,921.730103,788.611755
8855,0,-0.160476,0.115431,-3.114474,1315.856689,921.432495,788.325439
8856,0,-0.162165,0.115674,-3.115009,1315.984741,921.557861,788.397339
8857,0,-0.161571,0.117832,-3.115345,1315.824463,921.375122,788.222412
8858,0,-0.158481,0.114288,-3.113304,1315.890015,921.561401,788.458862
8859,0,-0.162115,0.115658,-3.115127,1315.999146,921.573853,788.420898
8860,0,-0.158119,0.112159,-3.111362,1316.133301,921.823364,788.672791
8861,0,-0.162557,0.115930,-3.115232,1315.976929,921.540710,788.357788
8862,0,-0.161305,0.116257,-3.114813,1315.823242,921.402832,788.252197
8863,0,-0.159269,0.113144,-3.112695,1316.068359,921.757996,788.597168
8864,0,-0.156308,0.113718,-3.111437,1316.048218,921.753967,788.614319
8865,0,-0.161049,0.116856,-3.115159,1315.843628,921.415100,788.273376
8866,0,-0.158776,0.114753,-3.113082,1315.927979,921.628906,788.485901
8867,0,-0.157498,0.114699,-3.112568,1315.968872,921.657593,788.530396
8868,0,-0.158946,0.113465,-3.112803,1316.081787,921.774841,788.609314
8869,0,-0.162657,0.116026,-3.115324,1315.991821,921.567444,788.396179
8870,0,-0.158291,0.114378,-3.113282,1315.968628,921.666260,788.578003
8871,0,-0.162106,0.115759,-3.115249,1316.001709,921.583496,788.431885
8872,0,-0.158017,0.111386,-3.111249,1316.141479,921.812561,788.675598
8873,0,-0.161112,0.116290,-3.114814,1315.836304,921.404297,788.255798
8874,0,-0.162339,0.115868,-3.115272,1315.995239,921.583435,788.415161
8875,0,-0.157678,0.111707,-3.111437,1316.156128,921.831238,788.687500
8876,0,-0.158693,0.113418,-3.112133,1316.010010,921.888489,788.659119
8877,0,-0.158856,0.112291,-3.112465,1316.090576,921.781311,788.633606
8878,0,-0.158784,0.113282,-3.112967,1316.070679,921.816895,788.628052
8879,0,-0.161489,0.113303,-3.114773,1315.982422,921.718262,788.443542
8880,0,-0.161752,0.113602,-3.115537,1315.963867,921.852539,788.428772
8881,0,-0.156570,0.109952,-3.111931,1316.007813,922.144592,788.597839
8882,0,-0.156552,0.105430,-3.110298,1316.306763,922.604248,788.858459
8883,0,-0.162933,0.108242,-3.114995,1315.963989,922.592529,788.577148
8884,0,-0.164031,0.105225,-3.115383,1316.034302,922.905823,788.660339
8885,0,-0.163192,0.103859,-3.115697,1315.895264,923.083435,788.588013
8886,0,-0.164093,0.096226,-3.116226,1316.132813,923.730225,788.845337
8887,0,-0.163745,0.091485,-3.116524,1316.120728,924.457520,788.941162
8888,0,-0.163218,0.086989,-3.117337,1316.051514,925.384827,788.998779
8889,0,-0.160835,0.077125,-3.114741,1316.208496,926.577087,789.252075
8890,0,-0.160114,0.065399,-3.114639,1316.183716,927.760620,789.516541
8891,0,-0.163856,0.057331,-3.116917,1316.274170,929.007935,789.684387
8892,0,-0.163583,0.045671,-3.116847,1316.383057,930.451233,789.982361
8893,0,-0.164177,0.030983,-3.115460,1316.475098,931.817383,790.196289
8894,0,-0.163263,0.018606,-3.114395,1316.561279,933.147400,790.523865
8895,0,-0.165865,0.008345,-3.115036,1316.522827,934.370911,790.619629
8896,0,-0.166179,-0.003456,-3.114073,1316.774780,935.979370,791.140442
8897,0,-0.167140,-0.011964,-3.114926,1316.713745,937.124390,791.228027
8898,0,-0.166396,-0.023707,-3.113021,1316.728516,938.222961,791.480347
8899,0,-0.156701,-0.026587,-3.102332,1316.703857,939.598328,791.751831
8900,0,-0.161240,-0.029031,-3.106227,1316.951782,940.158936,791.823120
8901,0,-0.161937,-0.033001,-3.106118,1316.861084,940.802979,791.958984
8902,0,-0.161619,-0.031669,-3.104743,1316.513672,941.094604,791.714905
8903,0,-0.158824,-0.031793,-3.104658,1316.310059,941.309753,791.696045
8904,0,-0.163801,-0.030561,-3.107625,1316.527710,941.532837,791.691956
8905,0,-0.164085,-0.054280,-3.107603,1316.743042,941.250854,792.199036
8906,0,-0.166618,-0.052745,-3.109304,1316.682739,941.137939,792.027100
8907,0,-0.166649,-0.053336,-3.109277,1316.683716,941.154236,792.036560
8908,0,-0.167904,-0.051710,-3.111387,1316.825684,941.271301,792.144592
8909,0,-0.164341,-0.052594,-3.108290,1316.434326,940.844238,791.843445
8910,0,-0.166285,-0.052272,-3.109195,1316.603027,940.969055,791.997314
8911,0,-0.166264,-0.051072,-3.109444,1316.597168,940.870483,791.965881
8912,0,-0.166161,-0.050182,-3.109643,1316.573364,940.771484,791.932373
8913,0,-0.165617,-0.048691,-3.110017,1316.556885,940.676880,791.919678
8914,0,-0.162478,-0.051267,-3.107199,1316.680176,940.773132,792.061401
8915,0,-0.166150,-0.047247,-3.110647,1316.571167,940.585938,791.894226
8916,0,-0.161823,-0.051300,-3.107871,1316.728882,940.585022,792.062500
8917,0,-0.165995,-0.046598,-3.111558,1316.598511,940.367737,791.803528
8918,0,-0.161489,-0.048308,-3.107983,1316.644897,940.678589,792.021240
8919,0,-0.161004,-0.047490,-3.108232,1316.786743,940.553772,791.933472
8920,0,-0.161204,-0.047367,-3.107980,1316.780640,940.557312,791.879272
8921,0,-0.161146,-0.047484,-3.108041,1316.653687,940.728577,791.956909
8922,0,-0.161830,-0.049263,-3.108176,1316.621948,940.788452,791.997314
8923,0,-0.161950,-0.049748,-3.108138,1316.609009,940.815063,792.006409
8924,0,-0.161669,-0.047934,-3.107847,1316.703247,940.833252,791.960754
8925,0,-0.162038,-0.049043,-3.108123,1316.666870,940.853455,792.007324
8926,0,-0.162338,-0.049501,-3.108038,1316.678589,940.849487,792.024170
8927,0,-0.166068,-0.045951,-3.111434,1316.553101,940.634460,791.849670
8928,0,-0.162072,-0.049771,-3.108082,1316.632324,940.757751,792.036804
8929,0,-0.161946,-0.048700,-3.107904,1316.652588,940.699829,791.998352
8930,0,-0.165850,-0.044810,-3.111519,1316.526367,940.496399,791.815186
8931,0,-0.161361,-0.047519,-3.107952,1316.733643,940.474243,791.884827
8932,0,-0.166073,-0.045886,-3.111597,1316.529175,940.237122,791.687805
8933,0,-0.161858,-0.048204,-3.108253,1316.747437,940.515015,791.938721
8934,0,-0.161486,-0.050149,-3.107715,1316.705811,940.500793,791.929443
8935,0,-0.161848,-0.048667,-3.108150,1316.739868,940.546265,791.914795
8936,0,-0.161353,-0.047285,-3.107917,1316.689697,940.719360,791.969971
8937,0,-0.161109,-0.048873,-3.107402,1316.760010,940.564087,791.874023
8938,0,-0.162332,-0.050344,-3.108119,1316.626465,940.791504,792.035034
8939,0,-0.161928,-0.048615,-3.108086,1316.661133,940.811462,792.002869
8940,0,-0.165992,-0.045831,-3.111489,1316.522705,940.617859,791.809143
8941,0,-0.161775,-0.048679,-3.107991,1316.650635,940.778503,791.978027
8942,0,-0.162030,-0.049367,-3.108027,1316.641968,940.771301,791.996338
8943,0,-0.161906,-0.047978,-3.108018,1316.679565,940.750549,791.978516
8944,0,-0.163372,-0.047221,-3.110000,1316.772949,940.880249,792.126465
8945,0,-0.161955,-0.049021,-3.108362,1316.745972,940.607300,791.975891
8946,0,-0.161915,-0.049417,-3.107800,1316.622925,940.687012,791.989197
8947,0,-0.161828,-0.050043,-3.108204,1316.739502,940.588623,792.007263
8948,0,-0.167638,-0.044420,-3.113153,1316.627441,940.579468,791.846863
8949,0,-0.161680,-0.048186,-3.107852,1316.647461,940.670715,791.960022
8950,0,-0.161674,-0.047631,-3.107947,1316.683105,940.689392,791.978821
8951,0,-0.162099,-0.049211,-3.108075,1316.637085,940.725586,792.028015
8952,0,-0.165983,-0.045159,-3.111508,1316.542969,940.549927,791.819153
8953,0,-0.162072,-0.048904,-3.107715,1316.667480,940.718811,791.961975
8954,0,-0.161453,-0.047174,-3.107691,1316.693848,940.709534,791.922791
8955,0,-0.162288,-0.049099,-3.108015,1316.687378,940.790894,792.012756
8956,0,-0.166539,-0.046258,-3.112030,1316.584106,940.436584,791.744568
8957,0,-0.162236,-0.049097,-3.108120,1316.668701,940.800110,792.023438
8958,0,-0.163590,-0.045927,-3.109493,1316.841553,940.898132,792.060669
8959,0,-0.161853,-0.048354,-3.108431,1316.758301,940.629333,791.949219
8960,0,-0.161667,-0.048048,-3.108435,1316.740967,940.602722,791.938049
8961,0,-0.161650,-0.048842,-3.108487,1316.697388,940.584717,791.957642
8962,0,-0.161824,-0.048238,-3.108393,1316.750244,940.582092,791.931213
8963,0,-0.165990,-0.046415,-3.111531,1316.555054,940.330261,791.706543
8964,0,-0.161441,-0.049717,-3.107866,1316.704224,940.523926,791.912842
8965,0,-0.161952,-0.048357,-3.108317,1316.663086,940.740540,792.037720
8966,0,-0.165813,-0.046629,-3.111476,1316.582275,940.357178,791.739624
8967,0,-0.161670,-0.047866,-3.108025,1316.694702,940.717957,791.985352
8968,0,-0.161758,-0.048251,-3.107800,1316.678467,940.698547,791.959595
8969,0,-0.161312,-0.047799,-3.107849,1316.741577,940.535950,791.852600
8970,0,-0.162053,-0.049140,-3.108104,1316.646851,940.741272,792.022949
8971,0,-0.161738,-0.048780,-3.108067,1316.639648,940.735229,791.992310
8972,0,-0.161688,-0.048085,-3.108102,1316.650146,940.742981,791.987427
8973,0,-0.161601,-0.049381,-3.108311,1316.717285,940.608398,791.974670
8974,0,-0.161730,-0.048412,-3.108199,1316.648682,940.740662,791.997559
8975,0,-0.161529,-0.047392,-3.108229,1316.667603,940.746033,791.996765
8976,0,-0.165765,-0.045453,-3.111336,1316.492065,940.527771,791.775452
8977,0,-0.161037,-0.049195,-3.107854,1316.724976,940.558105,791.913086
8978,0,-0.161568,-0.048492,-3.108296,1316.760132,940.609924,791.960999
8979,0,-0.161884,-0.047786,-3.108238,1316.684448,940.760132,792.014404
8980,0,-0.161917,-0.047711,-3.108296,1316.694214,940.759216,792.021118
8981,0,-0.161401,-0.047113,-3.107936,1316.698730,940.711243,791.967834
8982,0,-0.161912,-0.048569,-3.108004,1316.662231,940.715210,791.990112
8983,0,-0.162143,-0.048831,-3.108138,1316.672119,940.741760,792.029236
8984,0,-0.161803,-0.048153,-3.108263,1316.672607,940.748047,792.032715
8985,0,-0.161884,-0.049316,-3.108133,1316.752930,940.598206,791.965210
8986,0,-0.161467,-0.047976,-3.108015,1316.656494,940.708191,791.981812
8987,0,-0.161817,-0.047323,-3.108032,1316.716797,940.742554,791.983582
8988,0,-0.161313,-0.047202,-3.107920,1316.683472,940.720703,791.947021
8989,0,-0.161494,-0.047738,-3.108266,1316.649902,940.743164,792.007629
8990,0,-0.161324,-0.046829,-3.107954,1316.673218,940.736328,791.967590
8991,0,-0.161010,-0.046284,-3.107702,1316.707764,940.697754,791.908508
8992,0,-0.165772,-0.045459,-3.111428,1316.524780,940.557739,791.806396
8993,0,-0.161610,-0.047255,-3.107648,1316.703857,940.710632,791.913635
8994,0,-0.162095,-0.049126,-3.108177,1316.651245,940.747131,792.020142
8995,0,-0.161667,-0.047455,-3.108075,1316.688354,940.738770,791.981812
8996,0,-0.161953,-0.048172,-3.108291,1316.785156,940.602295,791.929504
8997,0,-0.161704,-0.048525,-3.108289,1316.779297,940.613037,791.969482
8998,0,-0.161903,-0.048044,-3.108038,1316.669434,940.725464,791.996765
8999,0,-0.162192,-0.048964,-3.107774,1316.675293,940.697754,791.965820
9000,0,-0.162214,-0.049328,-3.108007,1316.641357,940.716064,792.016296
9001,0,-0.161295,-0.049858,-3.107619,1316.725464,940.524963,791.909363
9002,0,-0.165889,-0.044553,-3.111713,1316.552368,940.551880,791.828003
