Objects
100
,,Global Angle Mannequin:Mannequin,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
818,0,0.014647,-0.011639,0.722671,126.322151,167.028473,174.482162
819,0,0.014750,-0.011579,0.722634,126.353745,167.060913,174.498291
820,0,0.014546,-0.011654,0.722758,126.315834,167.030624,174.467072
821,0,0.014458,-0.011633,0.722651,126.343918,167.033478,174.489014
822,0,0.020373,-0.012493,0.723980,126.332642,166.994583,174.430695
823,0,0.014401,-0.011639,0.722637,126.326233,167.018219,174.481110
824,0,0.013928,-0.011620,0.722763,126.308876,167.033829,174.477158
825,0,0.014302,-0.011558,0.722938,126.335007,167.051880,174.481781
826,0,0.015987,-0.011912,0.723356,126.327812,167.078094,174.491150
827,0,0.014577,-0.011653,0.722949,126.329247,167.074066,174.480331
828,0,0.014888,-0.011560,0.722991,126.340538,167.082504,174.492828
829,0,0.014281,-0.011546,0.722822,126.312119,167.039948,174.487442
830,0,0.015046,-0.011495,0.723205,126.363960,167.166946,174.388657
831,0,0.013808,-0.011976,0.722869,126.297058,167.009644,174.473480
832,0,0.014256,-0.012211,0.723081,126.341385,167.144226,174.374664
833,0,0.013449,-0.012336,0.722377,126.265793,167.037994,174.392929
834,0,0.014551,-0.012376,0.722689,126.309586,167.114075,174.382950
835,0,0.013788,-0.012360,0.722358,126.324806,167.075211,174.404068
836,0,0.013467,-0.012423,0.722558,126.252251,167.060532,174.430527
837,0,0.012910,-0.012152,0.722486,126.350060,167.083374,174.416061
838,0,0.018578,-0.012713,0.723498,126.322075,167.023666,174.330200
839,0,0.015486,-0.012481,0.723085,126.250580,167.046143,174.395706
840,0,0.018538,-0.013462,0.723502,126.533104,166.908173,174.873367
841,0,0.013895,-0.011323,0.722744,126.446350,166.969345,174.667938
842,0,0.014281,-0.011416,0.722772,126.326012,166.878952,174.756302
843,0,0.013994,-0.011269,0.723081,126.667648,166.785156,174.957367
844,0,0.013175,-0.011571,0.722666,126.116035,167.021942,174.275635
845,0,0.011634,-0.010088,0.721560,125.988884,167.002441,174.339493
846,0,0.016099,-0.012257,0.723555,126.462830,167.186859,174.245529
847,0,0.014475,-0.011842,0.722381,126.190201,166.939728,174.493240
848,0,0.013750,-0.011484,0.722203,126.095596,166.721146,174.679276
849,0,0.015380,-0.011693,0.723710,126.540306,167.165466,174.268555
850,0,0.017945,-0.013348,0.723287,126.322464,167.072342,174.479599
851,0,0.014311,-0.011728,0.722782,126.231255,166.745789,174.868469
852,0,0.016211,-0.012019,0.723992,126.395851,166.990189,174.610291
853,0,0.020111,-0.014187,0.723462,126.343636,167.288345,174.269272
854,0,0.014577,-0.012249,0.722931,126.156418,167.118500,174.276825
855,0,0.022737,-0.013685,0.724334,126.339790,167.094543,174.210876
856,0,0.019064,-0.014236,0.722963,126.436012,167.362213,174.105896
857,0,0.015519,-0.011912,0.722653,126.294075,167.048553,174.440781
858,0,0.016323,-0.011866,0.723795,126.367271,166.932205,174.639191
859,0,0.016131,-0.012645,0.723208,126.334381,167.258713,174.163528
860,0,0.020461,-0.012816,0.723985,126.177368,166.945908,174.343292
861,0,0.016051,-0.012461,0.723091,126.407951,166.918594,174.618118
862,0,0.016428,-0.012503,0.723172,126.339134,167.185501,174.277832
863,0,0.014662,-0.011619,0.722996,126.224342,167.061096,174.417099
864,0,0.020388,-0.013282,0.723852,126.255333,166.887512,174.474823
865,0,0.014923,-0.012391,0.722834,126.300049,167.091248,174.371643
866,0,0.020624,-0.012709,0.724161,126.347008,167.070862,174.230698
867,0,0.014962,-0.012858,0.722576,126.332626,167.030136,174.416794
868,0,0.015550,-0.012488,0.722973,126.283173,167.101578,174.350449
869,0,0.015650,-0.012692,0.723227,126.247910,167.120575,174.310562
870,0,0.015257,-0.012639,0.722917,126.286568,167.122910,174.290451
871,0,0.015320,-0.012665,0.722813,126.312805,167.167221,174.328003
872,0,0.017556,-0.012933,0.723333,126.285973,167.133896,174.336136
873,0,0.020889,-0.013050,0.724096,126.331863,167.032990,174.286636
874,0,0.016020,-0.012390,0.723469,126.310944,167.128906,174.348648
875,0,0.016268,-0.012529,0.723237,126.267715,167.011063,174.447205
876,0,0.015199,-0.012646,0.722688,126.265244,166.981293,174.437958
877,0,0.016356,-0.012746,0.723074,126.319679,167.032578,174.446579
878,0,0.015778,-0.012546,0.723148,126.358406,167.156570,174.358215
879,0,0.015780,-0.012720,0.723051,126.324577,167.125854,174.360306
880,0,0.016931,-0.012882,0.723496,126.327354,167.155960,174.344116
881,0,0.017022,-0.012771,0.723510,126.336601,167.170166,174.346558
882,0,0.016295,-0.012752,0.723303,126.365974,167.169968,174.345749
883,0,0.015392,-0.012922,0.723085,126.325432,167.141205,174.369949
884,0,0.015634,-0.012652,0.722802,126.339958,167.204361,174.349670
885,0,0.015229,-0.012924,0.722856,126.370102,167.162186,174.412766
886,0,0.021119,-0.013481,0.724060,126.408401,167.141724,174.329407
887,0,0.015974,-0.013002,0.722776,126.368729,167.181732,174.392929
888,0,0.016056,-0.013011,0.722816,126.375359,167.186951,174.419540
889,0,0.016189,-0.013033,0.723052,126.391861,167.227737,174.390305
890,0,0.016593,-0.012892,0.723144,126.383217,167.237518,174.357849
891,0,0.015977,-0.012830,0.722978,126.350563,167.178818,174.408264
892,0,0.011113,-0.012332,0.721843,126.359283,167.323593,174.397400
893,0,0.014902,-0.012542,0.722658,126.376999,167.245010,174.328964
894,0,0.016211,-0.012925,0.723127,126.378044,167.234207,174.360962
895,0,0.016297,-0.012940,0.723011,126.394745,167.233459,174.386963
896,0,0.020853,-0.013555,0.723611,126.352173,167.134064,174.272064
897,0,0.016467,-0.012971,0.722950,126.387749,167.183136,174.382217
898,0,0.016258,-0.012927,0.722867,126.369041,167.218353,174.357315
899,0,0.015740,-0.012791,0.722898,126.359894,167.207260,174.398300
900,0,0.016730,-0.013208,0.723139,126.404282,167.185440,174.422287
901,0,0.016378,-0.012916,0.723031,126.389343,167.212738,174.395905
902,0,0.021502,-0.013635,0.724013,126.347809,167.137848,174.293930
903,0,0.016349,-0.013043,0.723000,126.362770,167.203690,174.388672
904,0,0.015912,-0.012904,0.722751,126.371635,167.219879,174.344528
905,0,0.015941,-0.012908,0.722910,126.381325,167.231277,174.358612
906,0,0.016467,-0.013023,0.723157,126.373413,167.213043,174.342896
907,0,0.016332,-0.013065,0.722942,126.380783,167.264755,174.359833
908,0,0.015950,-0.012812,0.723044,126.366066,167.214127,174.393219
909,0,0.015646,-0.012782,0.722886,126.375076,167.231689,174.397171
910,0,0.021278,-0.013442,0.723890,126.368584,167.121399,174.302246
911,0,0.016035,-0.012867,0.722983,126.378685,167.195068,174.404327
912,0,0.016396,-0.013025,0.723013,126.383125,167.192551,174.405243
913,0,0.016250,-0.012988,0.722971,126.368370,167.202667,174.376740
914,0,0.015910,-0.012957,0.723026,126.374092,167.230820,174.375381
915,0,0.015416,-0.012800,0.722642,126.385376,167.192139,174.354874
916,0,0.016554,-0.013143,0.723055,126.377151,167.243134,174.355270
917,0,0.015699,-0.012934,0.722950,126.360046,167.241058,174.349411
918,0,0.015894,-0.012991,0.722842,126.393600,167.222504,174.367416
919,0,0.016230,-0.012810,0.722854,126.388329,167.214172,174.373520
920,0,0.015961,-0.012937,0.722859,126.378250,167.215668,174.381470
921,0,0.015683,-0.012921,0.723022,126.365051,167.208755,174.373291
922,0,0.015885,-0.012904,0.722719,126.380295,167.192062,174.383743
923,0,0.015428,-0.012796,0.722614,126.375122,167.191910,174.393509
924,0,0.016188,-0.012905,0.722769,126.401085,167.189148,174.389374
925,0,0.021202,-0.013435,0.724024,126.354828,167.116959,174.301483
926,0,0.016013,-0.012821,0.722786,126.377106,167.217163,174.371078
927,0,0.015976,-0.012896,0.722943,126.389221,167.202591,174.379913
928,0,0.016019,-0.012911,0.722785,126.403259,167.234665,174.365891
929,0,0.016236,-0.012988,0.723059,126.380829,167.226959,174.354919
930,0,0.016250,-0.012923,0.722958,126.374794,167.199951,174.365280
931,0,0.015869,-0.012835,0.722901,126.377594,167.218170,174.367828
932,0,0.016032,-0.013028,0.722782,126.364334,167.208267,174.367584
933,0,0.015348,-0.012689,0.722707,126.378448,167.200668,174.383759
934,0,0.016372,-0.012889,0.723154,126.376213,167.212753,174.385422
935,0,0.015817,-0.012874,0.723026,126.367821,167.209244,174.383362
936,0,0.016397,-0.013009,0.722973,126.373619,167.218903,174.387665
937,0,0.016052,-0.013017,0.722968,126.384064,167.215820,174.380981
938,0,0.016875,-0.013200,0.723328,126.368057,167.199722,174.357162
939,0,0.015447,-0.012734,0.722700,126.357155,167.190964,174.371246
940,0,0.015450,-0.012860,0.722712,126.373917,167.244949,174.385590
941,0,0.015861,-0.012771,0.722669,126.400230,167.227188,174.368088
942,0,0.012049,-0.012151,0.722459,126.490753,167.297546,174.459061
943,0,0.013609,-0.012467,0.722345,126.436295,167.208878,174.423004
944,0,0.014138,-0.012605,0.722727,126.412857,167.197998,174.441910
945,0,0.013335,-0.012439,0.722503,126.417442,167.187119,174.429428
946,0,0.013879,-0.012681,0.722596,126.426460,167.217026,174.435532
947,0,0.013859,-0.012558,0.722417,126.438690,167.224564,174.448730
948,0,0.013625,-0.012606,0.722494,126.434029,167.206421,174.425568
949,0,0.018504,-0.013279,0.723353,126.420853,167.138885,174.367584
950,0,0.014340,-0.012706,0.722703,126.413986,167.219574,174.434174
951,0,0.018852,-0.013281,0.723514,126.419159,167.158554,174.361298
952,0,0.018538,-0.013147,0.723243,126.412720,167.146698,174.365097
953,0,0.013691,-0.012543,0.722332,126.437920,167.215088,174.432358
954,0,0.018098,-0.013174,0.723306,126.438263,167.154129,174.371216
955,0,0.014415,-0.012631,0.722473,126.432838,167.229599,174.433472
956,0,0.013391,-0.012546,0.722532,126.413254,167.205399,174.428680
957,0,0.014677,-0.012645,0.722506,126.418877,167.178696,174.423401
958,0,0.014182,-0.012889,0.722200,126.423180,167.147736,174.459167
959,0,0.014262,-0.012968,0.722272,126.414314,167.188324,174.464844
960,0,0.019134,-0.013663,0.723080,126.432152,167.102509,174.397781
961,0,0.014410,-0.012838,0.722244,126.416908,167.177673,174.468689
962,0,0.014544,-0.012946,0.722665,126.414833,167.134018,174.451187
963,0,0.015538,-0.012434,0.722519,126.507416,167.128387,174.555954
964,0,0.014753,-0.012043,0.722692,126.451195,167.091080,174.549637
965,0,0.013994,-0.011678,0.722434,126.439362,167.080414,174.518356
966,0,0.014141,-0.011751,0.722526,126.432266,167.047653,174.526688
967,0,0.014241,-0.011897,0.722745,126.436203,167.047440,174.534088
968,0,0.019281,-0.012447,0.723783,126.429527,166.955414,174.474747
969,0,0.013660,-0.011707,0.722639,126.405937,167.040817,174.518143
970,0,0.015824,-0.012407,0.722667,126.474396,167.155884,174.560181
971,0,0.016003,-0.012381,0.722670,126.478699,167.129196,174.561249
972,0,0.015089,-0.012217,0.722563,126.462906,167.155167,174.541504
973,0,0.014128,-0.011907,0.721812,126.428291,167.123428,174.518600
974,0,0.013712,-0.011762,0.722359,126.397728,167.095230,174.498489
975,0,0.014540,-0.011946,0.722861,126.457245,167.092133,174.551849
976,0,0.014590,-0.011876,0.722866,126.463997,167.068115,174.562744
977,0,0.015513,-0.012102,0.723361,126.464951,167.088303,174.555893
978,0,0.014986,-0.012095,0.723172,126.469360,167.085114,174.565109
979,0,0.015377,-0.012151,0.723073,126.470444,167.089417,174.563644
980,0,0.014156,-0.011867,0.722688,126.458717,167.074417,174.559921
981,0,0.014678,-0.012027,0.722903,126.477692,167.079529,174.570679
982,0,0.014554,-0.012072,0.723067,126.468811,167.095734,174.569275
983,0,0.015000,-0.012034,0.723072,126.470375,167.069183,174.560471
984,0,0.014974,-0.012105,0.723000,126.476006,167.074341,174.558792
985,0,0.014482,-0.011944,0.722873,126.467316,167.088608,174.557480
986,0,0.012851,-0.011045,0.722134,126.431946,167.068100,174.487488
987,0,0.018239,-0.011843,0.723371,126.423676,166.951340,174.430130
988,0,0.013241,-0.011096,0.722374,126.424385,167.031265,174.483154
989,0,0.013268,-0.011169,0.722729,126.396042,167.041504,174.487381
990,0,0.013963,-0.011787,0.722695,126.457619,167.081543,174.545715
991,0,0.013574,-0.011813,0.722524,126.399147,167.026199,174.519882
992,0,0.019137,-0.012330,0.723408,126.422554,166.939041,174.477478
993,0,0.014308,-0.011962,0.722590,126.428696,167.047089,174.549515
994,0,0.014647,-0.012087,0.722780,126.422409,167.026169,174.539795
995,0,0.014266,-0.011729,0.722552,126.429405,167.026169,174.538391
996,0,0.014594,-0.011841,0.722760,126.414177,167.025543,174.537979
997,0,0.014547,-0.011881,0.722642,126.418236,167.042908,174.518936
998,0,0.014700,-0.012068,0.722662,126.408470,167.015564,174.513138
999,0,0.014256,-0.011991,0.722527,126.388176,167.005341,174.525055
1000,0,0.015012,-0.012118,0.722752,126.390221,167.003525,174.528076
1001,0,0.014489,-0.011820,0.722627,126.410324,167.012436,174.524872
1002,0,0.014968,-0.011939,0.722544,126.421112,167.009674,174.535934
1003,0,0.014842,-0.011883,0.722735,126.398682,167.016235,174.539474
1004,0,0.014379,-0.011716,0.722468,126.416756,166.992538,174.527756
1005,0,0.014810,-0.011913,0.722439,126.414864,167.000671,174.536789
1006,0,0.015222,-0.012036,0.722865,126.384048,167.009186,174.520187
1007,0,0.014695,-0.011890,0.722768,126.390442,167.016388,174.538376
1008,0,0.015313,-0.011894,0.722378,126.440720,167.018814,174.534012
1009,0,0.014145,-0.012618,0.722607,126.332802,167.013443,174.446030
1010,0,0.014101,-0.012671,0.722356,126.347168,167.013611,174.432510
1011,0,0.013741,-0.012648,0.722160,126.358170,166.986969,174.441772
1012,0,0.018763,-0.013341,0.723201,126.349953,166.923065,174.381027
1013,0,0.018737,-0.013383,0.723292,126.361015,166.941467,174.391922
1014,0,0.018502,-0.013249,0.723149,126.354065,166.917984,174.370911
1015,0,0.013637,-0.012648,0.722419,126.357216,167.011810,174.439758
1016,0,0.013843,-0.012613,0.722016,126.391891,166.995941,174.463409
1017,0,0.013094,-0.012450,0.722289,126.360313,167.049698,174.414047
1018,0,0.012134,-0.012763,0.720892,126.414612,167.032333,174.460907
1019,0,0.009460,-0.012440,0.720959,126.280937,167.000351,174.275925
1020,0,0.009184,-0.012422,0.721113,126.283020,167.022110,174.273285
1021,0,0.014784,-0.013265,0.722260,126.272858,166.955475,174.214355
1022,0,0.009358,-0.012587,0.721127,126.287384,167.027008,174.296997
1023,0,0.014996,-0.011462,0.722722,126.304504,166.923111,174.389908
1024,0,0.014540,-0.011367,0.722974,126.299080,166.940369,174.380630
1025,0,0.013784,-0.011219,0.722592,126.313972,166.913025,174.381256
1026,0,0.014109,-0.011364,0.722460,126.309990,166.926941,174.387634
1027,0,0.017210,-0.012302,0.724104,126.313057,167.023315,174.425888
1028,0,0.015259,-0.011836,0.723453,126.304237,166.996445,174.426819
1029,0,0.015924,-0.012160,0.723778,126.313492,167.000259,174.424576
1030,0,0.021967,-0.013027,0.724887,126.321106,166.908585,174.360443
1031,0,0.016301,-0.011954,0.723748,126.346008,166.984283,174.423447
1032,0,0.017110,-0.012179,0.724123,126.358864,166.981232,174.439163
1033,0,0.014067,-0.011769,0.723182,126.320404,167.093292,174.419998
1034,0,0.019584,-0.012447,0.724499,126.304474,167.042328,174.355728
1035,0,0.014301,-0.011875,0.723805,126.294273,167.150986,174.405899
1036,0,0.014565,-0.011768,0.723831,126.327423,167.150436,174.425568
1037,0,0.013638,-0.011402,0.723654,126.375229,167.187531,174.450699
1038,0,0.021550,-0.012582,0.724949,126.326797,167.111801,174.289505
1039,0,0.032246,-0.012558,0.724414,126.375351,167.230774,174.377945
1040,0,0.024113,-0.010869,0.723979,126.341614,167.301590,174.414017
1041,0,0.023592,-0.010653,0.724489,126.356705,167.295685,174.434952
1042,0,0.024931,-0.008278,0.726181,126.410332,167.124832,174.649658
1043,0,0.025717,-0.008344,0.726494,126.393616,167.128067,174.656281
1044,0,0.023190,-0.006993,0.726186,126.465858,167.187958,174.581207
1045,0,0.022802,-0.006871,0.726259,126.433563,167.246857,174.522659
1046,0,0.031278,-0.008049,0.727938,126.421463,167.179626,174.422226
1047,0,0.017798,-0.006686,0.725034,126.443687,167.128387,174.691925
1048,0,0.024700,-0.007564,0.725998,126.380547,167.069778,174.574646
1049,0,0.026047,-0.007675,0.726296,126.358780,167.112778,174.523987
1050,0,0.025827,-0.009066,0.725155,126.426208,166.929367,174.712921
1051,0,0.022081,-0.008433,0.725257,126.406937,167.127731,174.772369
1052,0,0.022111,-0.008266,0.726126,126.358391,167.201126,174.719971
1053,0,0.022348,-0.008189,0.726086,126.358849,167.207748,174.717438
1054,0,0.021799,-0.007999,0.725900,126.364799,167.182800,174.705841
1055,0,0.021558,-0.008123,0.725706,126.351219,167.184723,174.717911
1056,0,0.020146,-0.008135,0.725636,126.331123,167.152222,174.656448
1057,0,0.029211,-0.009137,0.727471,126.368088,166.963226,174.587387
1058,0,0.025973,-0.009316,0.724903,126.658707,166.702179,174.870605
1059,0,0.031182,-0.009812,0.725450,126.984596,166.421631,174.996414
1060,0,0.033102,-0.008658,0.725372,127.238167,166.085175,175.022934
1061,0,0.033237,-0.007034,0.724245,127.455292,165.657440,175.045273
1062,0,0.034011,-0.006375,0.723976,127.695053,165.316086,175.090256
1063,0,0.036172,-0.005610,0.724224,127.950195,164.974854,175.155502
1064,0,0.037279,-0.004853,0.724497,128.166748,164.682678,175.214523
1065,0,0.038600,-0.004326,0.724340,128.369568,164.399063,175.271942
1066,0,0.041516,-0.003918,0.724878,128.607285,164.173721,175.305054
1067,0,0.042316,-0.003042,0.724840,128.758026,163.907715,175.273041
1068,0,0.039952,-0.002221,0.726152,128.972702,163.606857,175.549973
1069,0,0.041868,-0.001602,0.726307,129.160538,163.378967,175.593185
1070,0,0.044868,-0.001789,0.725844,129.302032,163.280899,175.584229
1071,0,0.043844,-0.001359,0.725619,129.424210,163.095123,175.587723
1072,0,0.044344,-0.001324,0.726109,129.466675,163.024567,175.587402
1073,0,0.042962,-0.001108,0.725570,129.482056,162.992386,175.569183
1074,0,0.042511,-0.001285,0.725894,129.419220,163.015793,175.572281
1075,0,0.043216,-0.001858,0.725929,129.354340,163.127090,175.558167
1076,0,0.046899,-0.002931,0.727752,129.172974,163.205734,175.473907
1077,0,0.045051,-0.003414,0.727697,129.012955,163.393448,175.452377
1078,0,0.039887,-0.003108,0.724312,128.848022,163.515808,175.338394
1079,0,0.037983,-0.003619,0.724247,128.666092,163.726883,175.299622
1080,0,0.035914,-0.004170,0.723550,128.539566,163.913971,175.264603
1081,0,0.034132,-0.004671,0.722275,128.474197,164.090240,175.217560
1082,0,0.032177,-0.005438,0.720188,128.476059,164.172821,175.186005
1083,0,0.029873,-0.006463,0.717339,128.496658,164.234467,175.098419
1084,0,0.027902,-0.007319,0.714253,128.579727,164.228912,175.049667
1085,0,0.025108,-0.009159,0.710866,128.758484,164.151016,174.929047
1086,0,0.024224,-0.009914,0.708573,128.876114,163.937454,174.927521
1087,0,0.024795,-0.010172,0.706297,129.106323,163.480408,175.022278
1088,0,0.026040,-0.010202,0.703932,129.420578,162.712662,175.224075
1089,0,0.031843,-0.010190,0.703592,129.801727,161.523865,175.625000
1090,0,0.042589,-0.009704,0.703796,130.142654,159.934921,176.436966
1091,0,0.060845,-0.013619,0.707848,130.549377,158.145966,177.665588
1092,0,0.069078,-0.014090,0.706103,130.909790,155.622665,179.005753
1093,0,0.083210,-0.016666,0.708987,131.034225,152.941132,180.866730
1094,0,0.102033,-0.023984,0.711509,131.094330,149.717056,183.083557
1095,0,0.123209,-0.027471,0.713039,130.870682,146.198090,185.784805
1096,0,0.141295,-0.036330,0.716068,130.651154,142.390472,188.877655
1097,0,0.151116,-0.041936,0.713875,130.148224,138.161484,191.965012
1098,0,0.172256,-0.054536,0.716692,129.089294,134.057114,195.395493
1099,0,0.198699,-0.072906,0.718135,127.807480,130.038879,198.877380
1100,0,0.207658,-0.087130,0.713868,125.878197,125.387695,202.219971
1101,0,0.223872,-0.109552,0.712004,123.817207,121.226219,205.850311
1102,0,0.232270,-0.129972,0.705809,121.582642,117.444962,209.604935
1103,0,0.236917,-0.150356,0.698514,119.393166,113.668945,212.990845
1104,0,0.234179,-0.170965,0.688587,117.606712,109.754860,216.491806
1105,0,0.244903,-0.189126,0.680657,115.814949,106.252655,219.710297
1106,0,0.252415,-0.205681,0.669134,114.715599,102.805695,222.891129
1107,0,0.257627,-0.218908,0.660915,114.004723,99.693504,226.040817
1108,0,0.272874,-0.232247,0.653770,113.382690,96.651848,229.358261
1109,0,0.277879,-0.241429,0.641769,113.367188,93.750580,232.694504
1110,0,0.290582,-0.252174,0.634708,113.430809,91.028320,236.016922
1111,0,0.292279,-0.256715,0.623729,113.692406,88.473206,239.669830
1112,0,0.294679,-0.264082,0.617136,114.469589,86.090660,243.443268
1113,0,0.300303,-0.274570,0.608867,114.832764,83.827713,247.248688
1114,0,0.309231,-0.286304,0.606573,115.358414,81.556381,251.152283
1115,0,0.307783,-0.295225,0.597914,115.699959,79.733337,255.140213
1116,0,0.311760,-0.307275,0.593002,116.195641,77.992615,259.227234
1117,0,0.312598,-0.319455,0.588671,116.758743,76.417969,263.421173
1118,0,0.312936,-0.332695,0.584560,117.291748,75.097534,267.518005
1119,0,0.307663,-0.346284,0.582325,117.787384,73.695114,271.504852
1120,0,0.310711,-0.364377,0.580794,118.450272,72.304886,275.798157
1121,0,0.300453,-0.379978,0.579286,118.966751,71.159447,279.481476
1122,0,0.294709,-0.393817,0.576721,119.394234,70.200256,283.575439
1123,0,0.292021,-0.410785,0.579553,120.372543,69.299675,287.450073
1124,0,0.280555,-0.427258,0.577769,121.210197,68.383263,291.391510
1125,0,0.272227,-0.445451,0.576283,122.401680,67.524010,295.319946
1126,0,0.251371,-0.459672,0.571233,123.161064,66.334312,299.277802
1127,0,0.256126,-0.481488,0.574376,124.800903,65.437485,303.462921
1128,0,0.248642,-0.499737,0.574416,126.281662,64.259949,308.065247
1129,0,0.244638,-0.518427,0.569405,127.511246,63.393444,312.642181
1130,0,0.238311,-0.539253,0.570940,129.578278,62.380459,317.183899
1131,0,0.222822,-0.551231,0.565092,131.727234,61.217690,321.893158
1132,0,0.220328,-0.565809,0.563809,133.970779,59.711391,327.254822
1133,0,0.218618,-0.580483,0.561506,136.421356,58.112656,333.009094
1134,0,0.225344,-0.597187,0.563217,139.184967,56.565475,338.656281
1135,0,0.226913,-0.610667,0.563298,142.066315,54.791603,344.923767
1136,0,0.228898,-0.621740,0.564699,145.089935,52.966766,351.408905
1137,0,0.229113,-0.637641,0.560772,148.387878,51.042225,358.009430
1138,0,0.239286,-0.650634,0.562981,151.692902,49.068577,365.211975
1139,0,0.237580,-0.662244,0.561659,154.765869,47.606899,372.355560
1140,0,0.239692,-0.675212,0.564837,158.024902,45.420364,379.649719
1141,0,0.240633,-0.685913,0.562855,161.502045,43.553383,387.596100
1142,0,0.238958,-0.696063,0.563159,164.724518,41.758228,395.492432
1143,0,0.244179,-0.707306,0.562850,167.837631,40.423630,403.714722
1144,0,0.243177,-0.717624,0.563460,170.976013,38.744583,412.179230
1145,0,0.241171,-0.726924,0.566544,174.113541,37.096764,420.912384
1146,0,0.240392,-0.737391,0.567405,176.978943,35.336769,429.804688
1147,0,0.241356,-0.746648,0.570131,179.810059,33.711769,438.952148
1148,0,0.241699,-0.755674,0.574028,182.579361,31.612932,448.345917
1149,0,0.243977,-0.763193,0.574952,185.359634,30.031120,458.356720
1150,0,0.246623,-0.771318,0.577117,188.036438,28.078379,468.499390
1151,0,0.242844,-0.777134,0.579771,190.812515,25.974390,478.984589
1152,0,0.246845,-0.783226,0.585139,193.399673,23.796534,489.932831
1153,0,0.252376,-0.788741,0.592614,195.879456,21.769352,501.055847
1154,0,0.252829,-0.793282,0.597952,198.587708,19.697699,512.384644
1155,0,0.260122,-0.795874,0.604343,201.007477,17.646919,524.283752
1156,0,0.266421,-0.798758,0.612199,203.374344,15.639752,536.487793
1157,0,0.270187,-0.800541,0.623340,205.795181,13.420527,548.827332
1158,0,0.285624,-0.801007,0.642166,208.132202,11.200833,561.686401
1159,0,0.287259,-0.802135,0.644180,210.369385,9.552579,574.649048
1160,0,0.293486,-0.802907,0.655344,212.845993,7.193890,588.157837
1161,0,0.304239,-0.800258,0.665675,215.342255,5.085396,602.241089
1162,0,0.307978,-0.797543,0.679613,217.573807,3.000242,616.075500
1163,0,0.312745,-0.793116,0.687997,219.901428,1.553887,630.326904
1164,0,0.321848,-0.788561,0.695884,222.478989,-0.609309,645.458801
1165,0,0.329402,-0.778621,0.710226,224.602722,-2.256526,660.687134
1166,0,0.333029,-0.772766,0.723549,226.759918,-3.750221,676.149109
1167,0,0.340738,-0.766129,0.738263,228.913040,-5.181852,692.273193
1168,0,0.344921,-0.759073,0.750709,231.032715,-6.558771,708.731506
1169,0,0.355096,-0.750089,0.765026,232.960175,-7.896268,725.706726
1170,0,0.367640,-0.738840,0.781632,234.805634,-9.244407,743.360107
1171,0,0.370344,-0.732238,0.795597,236.576859,-10.529228,760.613281
1172,0,0.384755,-0.723511,0.811671,238.436920,-11.928979,779.117859
1173,0,0.381684,-0.709920,0.826318,239.685059,-13.073709,796.983337
1174,0,0.388730,-0.701069,0.834539,240.961792,-13.479471,815.422058
1175,0,0.402946,-0.692887,0.852937,242.513397,-14.216516,833.968628
1176,0,0.405088,-0.684394,0.856907,243.638992,-15.192922,853.272766
1177,0,0.407622,-0.667917,0.872691,244.621262,-15.477118,872.196960
1178,0,0.415332,-0.658271,0.889223,245.792023,-15.521857,890.939209
1179,0,0.420242,-0.645352,0.902615,246.251297,-15.201322,909.875244
1180,0,0.425064,-0.629777,0.920854,247.245743,-15.534600,929.343994
1181,0,0.427720,-0.615858,0.933845,247.292114,-14.862529,948.172058
1182,0,0.427243,-0.600763,0.946597,247.352829,-14.062276,967.020935
1183,0,0.426368,-0.585352,0.960519,247.106705,-13.173243,985.817078
1184,0,0.418586,-0.569812,0.974883,246.382950,-12.193918,1004.356018
1185,0,0.427166,-0.560200,0.986364,245.714661,-10.187254,1022.235535
1186,0,0.414630,-0.541124,1.000179,245.007172,-9.360225,1040.812988
1187,0,0.407901,-0.528228,1.010477,243.643188,-7.561570,1058.409180
1188,0,0.392836,-0.515921,1.018966,242.193634,-5.975430,1075.921265
1189,0,0.379722,-0.501142,1.028294,240.521729,-3.763700,1092.905518
1190,0,0.372763,-0.488275,1.040325,238.701477,-1.724406,1109.229248
1191,0,0.370310,-0.475029,1.054256,236.882431,0.546869,1125.140137
1192,0,0.341059,-0.461691,1.059172,234.814011,2.963734,1140.887695
1193,0,0.338129,-0.450691,1.070725,232.628326,5.499499,1155.937866
1194,0,0.311201,-0.439919,1.071681,230.072876,7.910140,1170.302612
1195,0,0.304985,-0.431419,1.080754,227.615417,10.166142,1184.349243
1196,0,0.289134,-0.421571,1.088403,224.755386,12.452392,1197.253418
1197,0,0.273898,-0.414051,1.096895,221.926941,14.447167,1209.550049
1198,0,0.269773,-0.407879,1.110769,219.003113,16.226522,1220.798706
1199,0,0.258625,-0.401239,1.118130,215.848495,18.021334,1231.398193
1200,0,0.243405,-0.396316,1.129530,212.729538,19.014898,1240.906250
1201,0,0.238101,-0.394642,1.137234,209.232758,19.732620,1249.505981
1202,0,0.225355,-0.391486,1.147387,205.678116,19.732576,1257.059937
1203,0,0.217811,-0.388706,1.157772,201.859238,19.155573,1263.391846
1204,0,0.205709,-0.385846,1.165491,197.982086,18.441994,1269.087524
1205,0,0.202607,-0.382966,1.175071,193.937698,16.791183,1273.630127
1206,0,0.195512,-0.382691,1.182479,189.697281,14.670786,1277.192505
1207,0,0.197499,-0.383131,1.191407,185.461960,12.054995,1279.994995
