Objects
100
,,Global Angle Mannequin:Mannequin,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
17512,0,0.166790,0.018918,3.203166,1313.176147,936.912659,790.843750
17513,0,0.166723,0.018989,3.203219,1313.159058,936.897766,790.823792
17514,0,0.166636,0.019071,3.203602,1313.125244,936.906189,790.841614
17515,0,0.167162,0.018838,3.202977,1313.171265,936.973755,790.877563
17516,0,0.166629,0.018954,3.203186,1313.151733,936.911987,790.835510
17517,0,0.167037,0.019227,3.203233,1313.153687,936.948181,790.856262
17518,0,0.166696,0.019100,3.203375,1313.148438,936.925354,790.842285
17519,0,0.166252,0.018567,3.203318,1313.144897,936.931824,790.823120
17520,0,0.167130,0.018946,3.202754,1313.189209,936.934387,790.851807
17521,0,0.166795,0.019250,3.203356,1313.160400,936.925049,790.833008
17522,0,0.167044,0.018847,3.202848,1313.178345,936.935181,790.860718
17523,0,0.166829,0.018932,3.203162,1313.157349,936.927490,790.840698
17524,0,0.166852,0.018957,3.203118,1313.168457,936.914917,790.846558
17525,0,0.166950,0.019239,3.203258,1313.166748,936.910828,790.836304
17526,0,0.166985,0.019087,3.203145,1313.162476,936.937988,790.845276
17527,0,0.166773,0.018822,3.203192,1313.164917,936.918030,790.855591
17528,0,0.167016,0.018784,3.203041,1313.169312,936.952271,790.863403
17529,0,0.166517,0.019112,3.203283,1313.155762,936.894836,790.824158
17530,0,0.166845,0.018802,3.202919,1313.194946,936.939392,790.858765
17531,0,0.166983,0.019374,3.202994,1313.189331,936.901123,790.824707
17532,0,0.167276,0.019365,3.202949,1313.169434,936.948792,790.861328
17533,0,0.167477,0.019894,3.203178,1313.188965,936.926331,790.837952
17534,0,0.167303,0.019694,3.203230,1313.167114,936.932190,790.840942
17535,0,0.167216,0.018717,3.202825,1313.193970,936.974365,790.882507
17536,0,0.166590,0.018235,3.203009,1313.148438,936.961548,790.869751
17537,0,0.166481,0.018171,3.203029,1313.162109,936.973267,790.864319
17538,0,0.166795,0.018827,3.203052,1313.171631,936.935974,790.851501
17539,0,0.167032,0.019186,3.203170,1313.155640,936.947998,790.857849
17540,0,0.166465,0.018423,3.203070,1313.173706,936.929688,790.848145
17541,0,0.167258,0.019110,3.202929,1313.175659,936.945801,790.861206
17542,0,0.166740,0.018978,3.203121,1313.181152,936.922302,790.840149
17543,0,0.166766,0.018722,3.203147,1313.164063,936.912781,790.850220
17544,0,0.167873,0.020023,3.203136,1313.177734,936.955872,790.874817
17545,0,0.167218,0.019076,3.202995,1313.182617,936.935974,790.868164
17546,0,0.166693,0.018443,3.203037,1313.160034,936.939331,790.859619
17547,0,0.166837,0.018654,3.203089,1313.152466,936.953491,790.855591
17548,0,0.166705,0.018602,3.203196,1313.152466,936.966492,790.866028
17549,0,0.166750,0.018629,3.203121,1313.150391,936.941040,790.857117
17550,0,0.166885,0.019285,3.203179,1313.169067,936.926208,790.841125
17551,0,0.167072,0.019156,3.203037,1313.169434,936.946045,790.846497
17552,0,0.166603,0.018863,3.203205,1313.159180,936.925171,790.839783
17553,0,0.166954,0.019120,3.203162,1313.157715,936.927673,790.841370
17554,0,0.166721,0.018868,3.203327,1313.138672,936.946106,790.845215
17555,0,0.166707,0.018294,3.203016,1313.176514,936.929016,790.854797
17556,0,0.166931,0.019091,3.203593,1313.163818,936.844666,790.820923
17557,0,0.166126,0.017035,3.203578,1313.160522,936.753967,790.820801
17558,0,0.167236,0.017297,3.203574,1313.178467,936.545166,790.770691
17559,0,0.167452,0.015318,3.203461,1313.191528,936.310608,790.731506
17560,0,0.168078,0.014291,3.203689,1313.210327,936.016052,790.675903
17561,0,0.167658,0.010335,3.203279,1313.227661,935.721802,790.639954
17562,0,0.167079,0.008295,3.203952,1313.272827,935.421814,790.666504
17563,0,0.167004,0.005235,3.204035,1313.272705,934.972046,790.557861
17564,0,0.168034,-0.002216,3.203638,1313.223145,934.489868,790.418823
17565,0,0.168216,-0.008298,3.203803,1313.229736,933.707764,790.272217
17566,0,0.164927,-0.014377,3.206646,1313.425781,932.979980,790.247559
17567,0,0.159476,-0.019286,3.213381,1313.496094,931.852722,790.014160
17568,0,0.168768,-0.033410,3.203473,1313.320068,930.594238,789.722168
17569,0,0.165274,-0.043202,3.205754,1313.506226,929.614929,789.758545
17570,0,0.167550,-0.058614,3.200202,1313.343506,928.006836,789.279175
17571,0,0.162209,-0.068786,3.203841,1313.497192,926.831482,789.243835
17572,0,0.160471,-0.080831,3.205454,1313.537231,925.690552,789.120117
17573,0,0.164808,-0.093223,3.200933,1313.087524,923.966614,788.556213
17574,0,0.165760,-0.109057,3.196705,1313.212158,922.739258,788.329651
17575,0,0.164722,-0.116118,3.197352,1313.325684,921.600037,788.311218
17576,0,0.164394,-0.126007,3.196642,1313.126953,920.346985,787.989075
17577,0,0.164092,-0.135592,3.194398,1313.223511,919.563843,787.975403
17578,0,0.164727,-0.142314,3.192811,1313.208862,918.731873,787.809448
17579,0,0.164176,-0.147320,3.192311,1313.200684,918.135864,787.752441
17580,0,0.163794,-0.149751,3.193045,1313.154053,917.663086,787.697693
17581,0,0.163651,-0.150990,3.193836,1313.124878,917.312561,787.641846
17582,0,0.163361,-0.151238,3.194666,1313.089478,917.148132,787.592712
17583,0,0.163545,-0.151213,3.194741,1313.068359,917.120117,787.590759
17584,0,0.163317,-0.150363,3.195214,1313.056885,917.206055,787.574036
17585,0,0.163791,-0.149569,3.194815,1313.079468,917.344910,787.609375
17586,0,0.164100,-0.148532,3.194558,1313.092529,917.497498,787.627258
17587,0,0.164141,-0.146647,3.194974,1313.107300,917.617188,787.608093
17588,0,0.164412,-0.145967,3.194748,1313.119751,917.746460,787.627808
17589,0,0.163540,-0.146985,3.194694,1313.124390,917.846863,787.643372
17590,0,0.163750,-0.146228,3.195058,1313.107544,917.891296,787.632751
17591,0,0.163904,-0.146635,3.194726,1313.135498,917.961121,787.656738
17592,0,0.162951,-0.144145,3.195693,1313.279297,917.820374,787.653503
17593,0,0.162919,-0.144745,3.195804,1313.277344,917.792664,787.669250
17594,0,0.163808,-0.147428,3.195124,1313.145264,917.827637,787.620605
17595,0,0.164064,-0.147446,3.195635,1313.118652,917.747009,787.627319
17596,0,0.164316,-0.147623,3.195543,1313.152832,917.706787,787.656311
17597,0,0.164422,-0.147629,3.195331,1313.182129,917.608276,787.662231
17598,0,0.164181,-0.147692,3.195696,1313.163086,917.544983,787.650452
17599,0,0.164357,-0.147829,3.195566,1313.178467,917.532043,787.660339
17600,0,0.164504,-0.147856,3.195297,1313.192749,917.546814,787.686035
17601,0,0.164948,-0.146802,3.195336,1313.183838,917.548401,787.678589
17602,0,0.164818,-0.146672,3.195531,1313.164429,917.535522,787.676819
17603,0,0.164611,-0.146508,3.195331,1313.179443,917.583618,787.662415
17604,0,0.164419,-0.146662,3.195664,1313.139160,917.669067,787.669800
17605,0,0.165003,-0.146224,3.195233,1313.164429,917.717407,787.682861
17606,0,0.164468,-0.145737,3.195765,1313.147339,917.757202,787.652222
17607,0,0.164162,-0.146062,3.195661,1313.136353,917.797302,787.658936
17608,0,0.161547,-0.146739,3.198542,1313.376465,917.968140,787.759460
17609,0,0.164649,-0.146553,3.195218,1313.145630,917.793274,787.662842
17610,0,0.160949,-0.147971,3.198514,1313.282837,917.873657,787.684692
17611,0,0.160969,-0.148076,3.198370,1313.334717,917.865906,787.710938
17612,0,0.164076,-0.147416,3.195355,1313.139648,917.734558,787.661194
17613,0,0.164664,-0.146021,3.195756,1313.148315,917.646118,787.609009
17614,0,0.164573,-0.147071,3.195316,1313.180420,917.688538,787.664368
17615,0,0.164649,-0.147050,3.195451,1313.166748,917.681641,787.692017
17616,0,0.164791,-0.147145,3.195302,1313.194092,917.659790,787.697937
17617,0,0.164817,-0.147094,3.195307,1313.196411,917.646790,787.694336
17618,0,0.164364,-0.147279,3.195424,1313.211548,917.665405,787.684143
17619,0,0.165211,-0.146802,3.195026,1313.227417,917.676514,787.699158
17620,0,0.164651,-0.147357,3.195151,1313.218384,917.724670,787.715149
17621,0,0.164879,-0.146933,3.195185,1313.181274,917.712341,787.687866
17622,0,0.164985,-0.146327,3.195403,1313.187622,917.729614,787.675903
17623,0,0.163923,-0.147256,3.195462,1313.162842,917.720886,787.650574
17624,0,0.164476,-0.146587,3.195191,1313.173340,917.719849,787.650024
17625,0,0.164557,-0.146370,3.195371,1313.158447,917.705933,787.626831
17626,0,0.164407,-0.146036,3.195738,1313.134277,917.721375,787.636597
17627,0,0.165066,-0.145725,3.195426,1313.145508,917.709839,787.643250
17628,0,0.164290,-0.146652,3.195556,1313.140137,917.742737,787.651062
17629,0,0.164174,-0.146984,3.195552,1313.150269,917.701233,787.647949
17630,0,0.164589,-0.146475,3.195462,1313.166626,917.694580,787.653748
17631,0,0.164399,-0.146692,3.195463,1313.176880,917.644836,787.639832
17632,0,0.164451,-0.146958,3.195614,1313.176270,917.686707,787.664917
17633,0,0.165046,-0.146672,3.195395,1313.209961,917.666626,787.679321
17634,0,0.164222,-0.147735,3.195419,1313.188965,917.687744,787.690186
17635,0,0.161729,-0.147659,3.198480,1313.385620,917.801147,787.754333
17636,0,0.164663,-0.147132,3.195283,1313.203979,917.678894,787.674683
17637,0,0.164739,-0.146889,3.195625,1313.176514,917.724915,787.687134
17638,0,0.164625,-0.146319,3.195594,1313.179688,917.669922,787.651306
17639,0,0.164532,-0.146847,3.195223,1313.187988,917.709839,787.681458
17640,0,0.164537,-0.146990,3.195382,1313.154175,917.713074,787.662048
17641,0,0.164638,-0.146410,3.195519,1313.157104,917.727234,787.643555
17642,0,0.161627,-0.147217,3.198589,1313.301514,917.832336,787.704773
17643,0,0.164079,-0.146515,3.195812,1313.132813,917.713318,787.626465
17644,0,0.163934,-0.146957,3.195720,1313.135986,917.730530,787.638794
17645,0,0.164317,-0.146296,3.195675,1313.153198,917.701660,787.633972
17646,0,0.164252,-0.146701,3.196044,1313.128174,917.718628,787.647034
17647,0,0.164696,-0.146760,3.195292,1313.181763,917.719238,787.660278
17648,0,0.164750,-0.147132,3.195177,1313.213257,917.736389,787.705994
17649,0,0.164952,-0.146964,3.195149,1313.206177,917.701477,787.678162
17650,0,0.164225,-0.147585,3.195408,1313.194946,917.698669,787.677002
17651,0,0.164556,-0.147262,3.195355,1313.196167,917.683899,787.690002
17652,0,0.164648,-0.147555,3.195039,1313.215698,917.719910,787.705444
17653,0,0.164489,-0.147340,3.195163,1313.210205,917.680481,787.681946
17654,0,0.164280,-0.146960,3.195568,1313.180786,917.714478,787.680786
17655,0,0.164539,-0.146336,3.195664,1313.189575,917.681152,787.648071
17656,0,0.165055,-0.146321,3.195145,1313.195679,917.728760,787.671326
17657,0,0.163754,-0.147238,3.195569,1313.147461,917.701599,787.641296
17658,0,0.164323,-0.146750,3.195518,1313.163696,917.738342,787.659363
17659,0,0.161810,-0.147514,3.198110,1313.333984,917.875854,787.734802
17660,0,0.164684,-0.146498,3.195207,1313.169800,917.746826,787.671997
17661,0,0.164445,-0.146067,3.195830,1313.149780,917.699707,787.624390
17662,0,0.164283,-0.146441,3.195741,1313.151367,917.684753,787.617432
17663,0,0.164357,-0.146625,3.195669,1313.173706,917.724731,787.661621
17664,0,0.161727,-0.147442,3.198450,1313.378174,917.839966,787.740784
17665,0,0.161834,-0.147008,3.198530,1313.384277,917.799805,787.738708
17666,0,0.164710,-0.146710,3.195532,1313.204834,917.683777,787.663391
17667,0,0.164517,-0.146846,3.195674,1313.179932,917.672485,787.676270
17668,0,0.164402,-0.146813,3.195758,1313.178589,917.678589,787.669006
17669,0,0.164314,-0.146868,3.195642,1313.184082,917.662292,787.648376
17670,0,0.163911,-0.147125,3.195889,1313.161011,917.664490,787.641907
17671,0,0.164942,-0.146952,3.195193,1313.194580,917.738220,787.691589
17672,0,0.164633,-0.147043,3.195176,1313.182251,917.733154,787.687927
17673,0,0.164917,-0.146238,3.195526,1313.177734,917.731873,787.661194
17674,0,0.164463,-0.146187,3.195883,1313.155151,917.733398,787.645508
17675,0,0.164287,-0.146770,3.195624,1313.151733,917.742859,787.663391
17676,0,0.164934,-0.146272,3.195443,1313.173706,917.780334,787.677612
17677,0,0.164735,-0.146232,3.195624,1313.163208,917.744751,787.655762
17678,0,0.164580,-0.146138,3.195829,1313.150024,917.720093,787.651062
17679,0,0.164999,-0.145932,3.195744,1313.179932,917.747437,787.666748
17680,0,0.164237,-0.147109,3.195595,1313.173462,917.721313,787.666321
17681,0,0.164193,-0.146762,3.195994,1313.163086,917.708069,787.668335
17682,0,0.160909,-0.147172,3.199629,1313.418579,917.888184,787.786621
17683,0,0.164836,-0.147229,3.195034,1313.215576,917.700500,787.692932
17684,0,0.164410,-0.146665,3.195868,1313.162720,917.662537,787.649170
17685,0,0.164799,-0.147173,3.195205,1313.204468,917.705872,787.688416
17686,0,0.164329,-0.147023,3.195875,1313.158691,917.700623,787.653137
17687,0,0.164257,-0.147164,3.195585,1313.174438,917.724670,787.668335
17688,0,0.164887,-0.146215,3.195426,1313.189209,917.704041,787.662964
17689,0,0.164323,-0.146806,3.195617,1313.180298,917.714417,787.652588
17690,0,0.164137,-0.146492,3.195897,1313.149414,917.716187,787.629761
17691,0,0.164375,-0.146865,3.195480,1313.165771,917.747070,787.646484
17692,0,0.164912,-0.146338,3.195450,1313.161987,917.744629,787.680847
17693,0,0.164508,-0.146392,3.195705,1313.162720,917.737183,787.648804
17694,0,0.164749,-0.146813,3.195316,1313.173828,917.775330,787.697388
17695,0,0.164639,-0.146393,3.195564,1313.166138,917.697815,787.657471
17696,0,0.164161,-0.147037,3.195749,1313.161987,917.710327,787.668945
17697,0,0.164886,-0.146628,3.195315,1313.191895,917.731506,787.675354
17698,0,0.164745,-0.146280,3.195839,1313.178589,917.700378,787.659363
17699,0,0.162457,-0.147507,3.197912,1313.397827,917.845520,787.768494
17700,0,0.164111,-0.147646,3.195456,1313.176270,917.715393,787.683105
17701,0,0.164799,-0.146577,3.195409,1313.212891,917.679443,787.668640
17702,0,0.164438,-0.147104,3.195422,1313.191895,917.718628,787.687744
17703,0,0.164594,-0.146784,3.195404,1313.207397,917.710083,787.682068
17704,0,0.164901,-0.146256,3.195482,1313.187134,917.720886,787.659912
17705,0,0.165135,-0.146339,3.195346,1313.199585,917.735291,787.671204
17706,0,0.164626,-0.146360,3.195573,1313.174438,917.725281,787.645264
17707,0,0.164520,-0.146211,3.195776,1313.161865,917.710510,787.651001
17708,0,0.164363,-0.146999,3.195366,1313.165283,917.747559,787.659973
17709,0,0.164234,-0.146469,3.196013,1313.132935,917.736511,787.659119
17710,0,0.164640,-0.145804,3.195949,1313.177124,917.719055,787.639221
17711,0,0.164916,-0.146022,3.195489,1313.186401,917.698303,787.659912
17712,0,0.164672,-0.146135,3.195842,1313.158691,917.698792,787.645264
17713,0,0.164707,-0.146501,3.195565,1313.177856,917.717468,787.679626
17714,0,0.164867,-0.147036,3.195052,1313.222778,917.749084,787.708435
17715,0,0.164776,-0.147141,3.195297,1313.198608,917.740601,787.700928
17716,0,0.164913,-0.146756,3.195384,1313.195068,917.729553,787.693542
17717,0,0.164528,-0.147073,3.195426,1313.194702,917.724670,787.683533
17718,0,0.164642,-0.146564,3.195580,1313.185791,917.713196,787.666870
17719,0,0.164234,-0.147009,3.195727,1313.185425,917.717346,787.666992
17720,0,0.164824,-0.146452,3.195480,1313.193726,917.714111,787.669312
17721,0,0.164857,-0.146897,3.195345,1313.190186,917.752380,787.696838
17722,0,0.164662,-0.145933,3.196023,1313.156006,917.703674,787.644958
17723,0,0.164403,-0.146439,3.195855,1313.146606,917.726379,787.648621
17724,0,0.164644,-0.146478,3.195497,1313.189819,917.721680,787.651672
17725,0,0.165162,-0.145932,3.195454,1313.185425,917.748413,787.669128
17726,0,0.164322,-0.146192,3.196012,1313.161865,917.713074,787.638184
17727,0,0.164430,-0.146860,3.195514,1313.177368,917.736633,787.669373
17728,0,0.164673,-0.146773,3.195479,1313.169678,917.718384,787.663635
17729,0,0.164384,-0.146772,3.195737,1313.164063,917.739380,787.680725
17730,0,0.164568,-0.146445,3.195669,1313.187988,917.689575,787.653076
17731,0,0.164490,-0.147495,3.195048,1313.204468,917.719849,787.687256
17732,0,0.165168,-0.146204,3.195582,1313.191162,917.714050,787.699890
17733,0,0.164508,-0.146588,3.195598,1313.201416,917.725342,787.689636
17734,0,0.164780,-0.147090,3.194996,1313.221680,917.725037,787.687683
17735,0,0.164855,-0.146142,3.195954,1313.162842,917.694885,787.662109
17736,0,0.164279,-0.146739,3.195668,1313.187866,917.684021,787.651611
17737,0,0.164230,-0.147273,3.195436,1313.181885,917.718933,787.677673
17738,0,0.165114,-0.145977,3.195437,1313.215332,917.726440,787.681091
17739,0,0.163948,-0.146863,3.195894,1313.154541,917.706482,787.644226
17740,0,0.164750,-0.145842,3.195811,1313.156738,917.680908,787.633606
17741,0,0.164722,-0.145788,3.196074,1313.155640,917.718689,787.638367
17742,0,0.164109,-0.146925,3.195959,1313.137451,917.738098,787.652832
17743,0,0.164967,-0.145643,3.195836,1313.166748,917.712341,787.640320
17744,0,0.164432,-0.146662,3.195488,1313.189331,917.705566,787.641113
17745,0,0.161602,-0.147001,3.199055,1313.377441,917.882385,787.760559
17746,0,0.164428,-0.146696,3.195615,1313.184692,917.699097,787.657532
17747,0,0.164846,-0.146552,3.195540,1313.180908,917.719849,787.672791
17748,0,0.164840,-0.146718,3.195337,1313.202881,917.731384,787.685730
17749,0,0.164717,-0.146802,3.195556,1313.190674,917.726196,787.688660
17750,0,0.161155,-0.147566,3.199077,1313.374878,917.865417,787.751953
17751,0,0.164424,-0.147047,3.195678,1313.182373,917.698303,787.667847
17752,0,0.164740,-0.146263,3.195601,1313.191406,917.694763,787.659485
17753,0,0.165135,-0.146448,3.195189,1313.204224,917.736328,787.676819
17754,0,0.164142,-0.146721,3.195883,1313.168823,917.717163,787.660767
17755,0,0.164806,-0.146294,3.195419,1313.189819,917.720032,787.667908
17756,0,0.164831,-0.146777,3.195237,1313.189453,917.759460,787.679321
17757,0,0.164739,-0.145786,3.195938,1313.173828,917.738770,787.652527
17758,0,0.164900,-0.146075,3.195564,1313.173218,917.720337,787.651062
17759,0,0.164552,-0.146115,3.195826,1313.170044,917.713440,787.658752
17760,0,0.164871,-0.146507,3.195354,1313.194946,917.744202,787.683289
17761,0,0.164903,-0.146422,3.195452,1313.201660,917.730164,787.682068
17762,0,0.164802,-0.146938,3.194888,1313.221436,917.717651,787.680969
17763,0,0.164872,-0.146438,3.195489,1313.192871,917.721741,787.679688
17764,0,0.164279,-0.147124,3.195576,1313.185791,917.714111,787.676270
17765,0,0.164259,-0.147162,3.195382,1313.198608,917.714844,787.677490
17766,0,0.164391,-0.146810,3.195599,1313.195557,917.689941,787.654297
17767,0,0.164316,-0.146832,3.195536,1313.199341,917.711060,787.666565
17768,0,0.164660,-0.146843,3.195474,1313.183838,917.713623,787.677307
17769,0,0.164666,-0.147172,3.195162,1313.201782,917.739197,787.702087
17770,0,0.164467,-0.146524,3.195633,1313.182495,917.725098,787.651855
17771,0,0.164384,-0.146636,3.195721,1313.185669,917.724915,787.648804
17772,0,0.165190,-0.146206,3.195479,1313.182495,917.777527,787.695007
17773,0,0.165025,-0.145887,3.195613,1313.206299,917.737122,787.667725
17774,0,0.161616,-0.147430,3.198455,1313.333618,917.834473,787.715088
17775,0,0.164369,-0.146959,3.195451,1313.180786,917.728333,787.666443
17776,0,0.164292,-0.147493,3.195310,1313.173950,917.737122,787.683716
17777,0,0.164583,-0.146746,3.195447,1313.187256,917.722534,787.670532
17778,0,0.164858,-0.146646,3.195302,1313.208618,917.738159,787.677612
17779,0,0.164719,-0.146371,3.195858,1313.174805,917.726929,787.675354
17780,0,0.164423,-0.146577,3.195813,1313.190918,917.696350,787.656738
17781,0,0.164452,-0.146950,3.195474,1313.200684,917.740112,787.687805
17782,0,0.165078,-0.146215,3.195458,1313.195679,917.718018,787.688171
17783,0,0.164738,-0.146516,3.195643,1313.184814,917.732117,787.665222
17784,0,0.164589,-0.146666,3.195377,1313.187622,917.703613,787.659668
17785,0,0.165510,-0.145978,3.195200,1313.219971,917.746582,787.685120
17786,0,0.164657,-0.146896,3.195400,1313.185181,917.745972,787.683167
17787,0,0.164987,-0.146021,3.195695,1313.168457,917.734741,787.651428
17788,0,0.164635,-0.146881,3.195524,1313.183228,917.743774,787.680176
17789,0,0.164916,-0.146309,3.195467,1313.185547,917.720154,787.672791
17790,0,0.164628,-0.146438,3.195622,1313.186279,917.711670,787.649963
17791,0,0.164551,-0.146855,3.195473,1313.175659,917.744080,787.691406
17792,0,0.165329,-0.145803,3.195640,1313.182983,917.737183,787.666748
17793,0,0.164451,-0.147280,3.195436,1313.185669,917.740723,787.697327
17794,0,0.164595,-0.146716,3.195632,1313.188232,917.725586,787.656006
17795,0,0.164877,-0.146446,3.195429,1313.200317,917.713257,787.667725
17796,0,0.164709,-0.146724,3.195511,1313.188354,917.714111,787.670349
17797,0,0.164840,-0.146907,3.195250,1313.205444,917.730896,787.676147
17798,0,0.164228,-0.146858,3.195682,1313.187256,917.699890,787.643860
17799,0,0.162435,-0.147047,3.198254,1313.371216,917.851318,787.744446
17800,0,0.164641,-0.146716,3.195552,1313.183838,917.716370,787.660400
17801,0,0.164946,-0.147055,3.195124,1313.195923,917.761047,787.695129
17802,0,0.164775,-0.146126,3.195794,1313.185059,917.705566,787.663025
17803,0,0.164922,-0.146160,3.195575,1313.184082,917.718567,787.659180
17804,0,0.165183,-0.145801,3.195534,1313.194458,917.737061,787.663818
17805,0,0.165142,-0.146062,3.195661,1313.175537,917.742859,787.681396
17806,0,0.164261,-0.147092,3.195682,1313.164429,917.746033,787.679260
17807,0,0.165094,-0.145716,3.195613,1313.188477,917.714355,787.649780
17808,0,0.164910,-0.146326,3.195510,1313.194824,917.736206,787.684021
17809,0,0.164537,-0.146470,3.195755,1313.175903,917.715271,787.667603
17810,0,0.164932,-0.146189,3.195747,1313.184570,917.731079,787.674316
17811,0,0.164367,-0.146738,3.195787,1313.167969,917.719910,787.658569
17812,0,0.164780,-0.146521,3.195474,1313.201050,917.724365,787.661316
17813,0,0.165254,-0.146179,3.195580,1313.193970,917.751282,787.692383
17814,0,0.164725,-0.146160,3.195857,1313.175781,917.707214,787.650146
17815,0,0.164697,-0.146837,3.195630,1313.181641,917.715820,787.669678
17816,0,0.164866,-0.146662,3.195654,1313.190430,917.768188,787.689270
17817,0,0.165290,-0.146362,3.195211,1313.214233,917.765259,787.697876
17818,0,0.164697,-0.146854,3.195253,1313.195679,917.712585,787.676086
17819,0,0.160810,-0.146844,3.199648,1313.417480,917.885132,787.771301
17820,0,0.165216,-0.146110,3.195423,1313.190796,917.720459,787.666199
17821,0,0.164407,-0.146781,3.195513,1313.169922,917.726501,787.661865
17822,0,0.164897,-0.145926,3.195719,1313.195679,917.717834,787.656616
17823,0,0.164929,-0.146314,3.195521,1313.191284,917.740479,787.683716
17824,0,0.164592,-0.146334,3.195682,1313.170654,917.688171,787.637390
17825,0,0.165114,-0.146276,3.195282,1313.212280,917.743042,787.688660
17826,0,0.164749,-0.146808,3.195199,1313.206787,917.713074,787.670288
17827,0,0.164815,-0.146632,3.195474,1313.192627,917.735657,787.686523
17828,0,0.164985,-0.146482,3.195438,1313.194336,917.731995,787.674561
17829,0,0.164745,-0.146580,3.195641,1313.188477,917.758911,787.691711
17830,0,0.164550,-0.146330,3.195926,1313.179565,917.729187,787.671509
17831,0,0.165435,-0.146273,3.195236,1313.195679,917.756042,787.695862
17832,0,0.165128,-0.146732,3.195262,1313.194458,917.763855,787.697083
17833,0,0.165115,-0.146630,3.195332,1313.204102,917.740906,787.691345
17834,0,0.165198,-0.146301,3.195474,1313.198242,917.752075,787.693542
17835,0,0.164686,-0.146263,3.195877,1313.170166,917.724731,787.662598
17836,0,0.165242,-0.146363,3.195282,1313.195435,917.759155,787.686340
17837,0,0.164572,-0.146348,3.195871,1313.166382,917.735291,787.660828
17838,0,0.164588,-0.146438,3.195602,1313.189941,917.711548,787.656494
17839,0,0.164679,-0.146583,3.195532,1313.192993,917.724426,787.663025
17840,0,0.164817,-0.146744,3.195308,1313.196533,917.749207,787.678101
17841,0,0.164712,-0.146676,3.195503,1313.185547,917.746338,787.684753
17842,0,0.164473,-0.146826,3.195592,1313.190430,917.746399,787.675842
17843,0,0.164673,-0.146476,3.195710,1313.182007,917.718018,787.647461
17844,0,0.164865,-0.146877,3.195163,1313.214966,917.750671,787.685852
17845,0,0.164790,-0.146321,3.195737,1313.179565,917.721680,787.669250
17846,0,0.165087,-0.146283,3.195548,1313.196167,917.733093,787.675232
17847,0,0.164983,-0.146738,3.195091,1313.222412,917.720825,787.684143
17848,0,0.165024,-0.146655,3.195146,1313.208008,917.729919,787.684021
17849,0,0.164807,-0.146699,3.195446,1313.200073,917.745422,787.686584
17850,0,0.164501,-0.146657,3.195689,1313.175293,917.713440,787.671692
17851,0,0.164939,-0.146662,3.195326,1313.203857,917.715454,787.681030
17852,0,0.164845,-0.146602,3.195429,1313.184082,917.732178,787.667786
17853,0,0.164872,-0.146470,3.195381,1313.182495,917.738342,787.671448
17854,0,0.164756,-0.146123,3.195711,1313.181152,917.722290,787.654053
17855,0,0.165134,-0.146243,3.195515,1313.200195,917.781982,787.698120
17856,0,0.164830,-0.146572,3.195307,1313.203613,917.703918,787.669983
17857,0,0.164707,-0.146531,3.195568,1313.187988,917.746155,787.673157
17858,0,0.161983,-0.147783,3.198061,1313.354736,917.854004,787.739258
17859,0,0.164461,-0.147031,3.195460,1313.194336,917.713135,787.670166
17860,0,0.162128,-0.147140,3.198353,1313.363647,917.843872,787.728088
17861,0,0.164785,-0.146413,3.195551,1313.205200,917.706543,787.662231
17862,0,0.164399,-0.146864,3.195720,1313.185425,917.715576,787.665894
17863,0,0.164962,-0.146744,3.195324,1313.201660,917.757629,787.692383
17864,0,0.164692,-0.146942,3.195354,1313.200073,917.728577,787.677551
17865,0,0.164271,-0.147340,3.195575,1313.176636,917.732971,787.674194
17866,0,0.165023,-0.146275,3.195513,1313.189087,917.731873,787.667175
17867,0,0.165088,-0.146681,3.195305,1313.185303,917.771118,787.694763
17868,0,0.164520,-0.146549,3.195730,1313.173218,917.734070,787.660217
17869,0,0.164948,-0.146911,3.195223,1313.183350,917.740601,787.685913
17870,0,0.164731,-0.146861,3.195186,1313.203735,917.758728,787.677002
17871,0,0.164913,-0.146559,3.195474,1313.195679,917.741821,787.683655
17872,0,0.164508,-0.146833,3.195669,1313.175049,917.749390,787.675415
17873,0,0.165034,-0.146781,3.195148,1313.218994,917.776428,787.703186
17874,0,0.164366,-0.146814,3.195924,1313.154785,917.741333,787.675903
17875,0,0.165296,-0.146664,3.195015,1313.220093,917.767639,787.704468
17876,0,0.165333,-0.146022,3.195334,1313.211914,917.720703,787.667114
17877,0,0.164941,-0.146353,3.195393,1313.208008,917.718872,787.672668
17878,0,0.165017,-0.146203,3.195433,1313.210449,917.720032,787.664429
17879,0,0.164526,-0.147207,3.195240,1313.200317,917.723572,787.665100
17880,0,0.164951,-0.146471,3.195546,1313.186401,917.754211,787.691223
17881,0,0.164627,-0.146890,3.195604,1313.180176,917.726685,787.673767
17882,0,0.165029,-0.146487,3.195390,1313.203491,917.760925,787.699524
17883,0,0.164771,-0.146849,3.195329,1313.196411,917.731567,787.683411
17884,0,0.165171,-0.146184,3.195385,1313.201660,917.732971,787.676697
17885,0,0.164916,-0.146106,3.195628,1313.186035,917.721313,787.658569
17886,0,0.165012,-0.146367,3.195195,1313.211060,917.745789,787.682800
17887,0,0.164832,-0.146729,3.195358,1313.185669,917.722290,787.666199
17888,0,0.164622,-0.146497,3.195703,1313.179565,917.719727,787.664795
